Id	AnswerId	Text0	CreationDate	Text
3163407	3163422	"Javascript AND operator within assignment. <p>I know that in JavaScript you can do:</p> <pre><code>var oneOrTheOther = someOtherVar || ""these are not the droids you are looking for...""; </code></pre> <p>where the variable <code>oneOrTheOther</code> will take on the value of the first expression if it is not <code>null</code>, <code>undefined</code>, or <code>false</code>. In which case it gets assigned to the value of the second statement. </p> <p>However, what does the variable <code>oneOrTheOther</code> get assigned to when we use the logical AND operator? </p> <pre><code>var oneOrTheOther = someOtherVar &amp;&amp; ""some string""; </code></pre> <p>What would happen when <code>someOtherVar</code> is non-false?<br> What would happen when <code>someOtherVar</code> is false?</p> <p>Just learning JavaScript and I'm curious as to what would happen with assignment in conjunction with the AND operator.</p>"	2010-07-02 05:25:29.423	javascript and operator within assignment. i know that in javascript you can do:  where the variable oneortheother will take on the value of the first expression if it is not null, undefined, or false. in which case it gets assigned to the value of the second statement.  however, what does the variable oneortheother get assigned to when we use the logical and operator?   what would happen when someothervar is non-false? what would happen when someothervar is false? just learning javascript and i'm curious as to what would happen with assignment in conjunction with the and operator.
4912092	6678156	"Using HTML5/Canvas/JavaScript to take screenshots. <p>Google's ""Report a Bug"" or ""Feedback Tool"" lets you select an area of your browser window to create a screenshot that is submitted with your feedback about a bug.</p> <p><img src=""http://i.stack.imgur.com/CDhEi.png"" alt=""Google Feedback Tool Screenshot""> <sub><em>Screenshot by Jason Small, posted in a <a href=""http://stackoverflow.com/questions/6608327/google-style-send-feedback"">duplicate question</a>.</em> </sub></p> <p>How are they doing this? Google's JavaScript feedback API is loaded from <a href=""https://ssl.gstatic.com/feedback/api.js"">here</a> and <a href=""http://www.google.com/tools/feedback/intl/en/learnmore.html"">their overview of the feedback module</a> will demonstrate the screenshot capability.</p>"	2011-02-06 06:58:53.113	"using html5/canvas/javascript to take screenshots. google's ""report a bug"" or ""feedback tool"" lets you select an area of your browser window to create a screenshot that is submitted with your feedback about a bug.  screenshot by jason small, posted in a duplicate question.  how are they doing this? google's javascript feedback api is loaded from here and their overview of the feedback module will demonstrate the screenshot capability."
2802055	2802064	What does the construct x = x || y mean?. <p>I am debugging some JavaScript, and can't explain what this <code>||</code> does?</p> <pre><code>function (title, msg) { var title = title || 'Error'; var msg = msg || 'Error on Request'; } </code></pre> <p>Can someone give me an hint, why this guy is using <code>var title = title || 'ERROR'</code>? I sometimes see it without a <code>var</code> declaration as well.</p>	2010-05-10 10:58:19.513	what does the construct x = x || y mean?. i am debugging some javascript, and can't explain what this || does?  can someone give me an hint, why this guy is using var title = title || 'error'? i sometimes see it without a var declaration as well.
2241875	2241883	How to create an object property from a variable value in JavaScript?. <p>I want to add a new property to 'myObj', name it 'string1' and give it a value of 'string2', but when I do it it returns 'undefined:</p> <pre><code>var myObj = new Object; var a = 'string1'; var b = 'string2'; myObj.a = b; alert(myObj.string1); //Returns 'undefined' alert(myObj.a); //Returns 'string2' </code></pre> <p>In other words: How do I create an object property and give it the name stored in the variable, but not the name of the variable itself?</p>	2010-02-11 02:39:28.063	how to create an object property from a variable value in javascript?. i want to add a new property to 'myobj', name it 'string1' and give it a value of 'string2', but when i do it it returns 'undefined:  in other words: how do i create an object property and give it the name stored in the variable, but not the name of the variable itself?
4616202	4616273	Self-references in object literal declarations. <p>Is there any way to get something like the following to work in JavaScript?</p> <pre><code>var foo = { a: 5, b: 6, c: this.a + this.b // Doesn't work }; </code></pre> <p>In the current form, this code obviously throws a reference error since <code>this</code> doesn't refer to <code>foo</code>. But <em>is</em> there any way to have values in an object literal's properties depend on other properties declared earlier?</p>	2011-01-06 14:53:53.263	self-references in object literal declarations. is there any way to get something like the following to work in javascript?  in the current form, this code obviously throws a reference error since this doesn't refer to foo. but is there any way to have values in an object literal's properties depend on other properties declared earlier?
3034941	3034952	"new MyObject(); vs new MyObject;. <p>In some JavaScript code snippets (e.g. <a href=""http://mckoss.com/jscript/object.htm"">http://mckoss.com/jscript/object.htm</a>) I have seen objects being created in this way:</p> <pre><code>var obj = new Foo; </code></pre> <p>However, at least at <a href=""https://developer.mozilla.org/en/Core_JavaScript_1.5_Reference/Operators/Special_Operators/new_Operator"">MDC</a>, it seems that the parentheses are not optional when creating an object:</p> <pre><code>var obj = new Foo(); </code></pre> <p>Is the former way of creating objects valid and defined in the ECMA standard? Are there any differences between the former way of creating objects and the later? Is one preferred over the other?</p>"	2010-06-14 04:22:41.443	new myobject(); vs new myobject;. in some javascript code snippets (e.g. , it seems that the parentheses are not optional when creating an object:  is the former way of creating objects valid and defined in the ecma standard? are there any differences between the former way of creating objects and the later? is one preferred over the other?
5891840	5891929	"How to use javascript variables in jquery selectors. <p>How do I use the javascript variables as a parameter in a jquery selector?</p> <pre><code>&lt;script type=""text/javascript""&gt; $(function(){ $(""input"").click(function(){ var x = $(this).attr(""name""); $(""input[id=x]"").hide(); }); }); &lt;/script&gt; &lt;input type=""text"" id=""bx""/&gt;&lt;input type=""button"" name=""bx""/&gt; &lt;input type=""text"" id=""by""/&gt;&lt;input type=""button"" name=""by""/&gt; </code></pre> <p>Basically what I want to do is to be able to hide the element which has id that is equal to the name of the element that is being clicked.</p>"	2011-05-05 01:53:42.757	how to use javascript variables in jquery selectors. how do i use the javascript variables as a parameter in a jquery selector?  basically what i want to do is to be able to hide the element which has id that is equal to the name of the element that is being clicked.
5041494	5734583	"Selecting and manipulating CSS pseudo-elements such as ::before and ::after using jQuery. <p>Is there any way to select/manipulate CSS pseudo-elements such as <code>::before</code> and <code>::after</code> (and the old version with one semi-colon) using jQuery?</p> <p>For example, my stylesheet has the following rule:</p> <pre class=""lang-css prettyprint-override""><code>.span::after{ content:'foo' } </code></pre> <p>How can I change 'foo' to 'bar' using jQuery?</p>"	2011-02-18 12:53:10.700	selecting and manipulating css pseudo-elements such as ::before and ::after using jquery. is there any way to select/manipulate css pseudo-elements such as ::before and ::after (and the old version with one semi-colon) using jquery? for example, my stylesheet has the following rule: .span::after{ content:'foo' }  how can i change 'foo' to 'bar' using jquery?
3127429	3127440	"How does the ""this"" keyword work?. <p>I have noticed that there doesn't appear to be a clear explanation of what the <code>this</code> keyword is and how it is correctly (and incorrectly) used in JavaScript on the Stack Overflow site.</p> <p>I have witnessed some very strange behaviour with it and have failed to understand why it has occurred.</p> <p>How does <code>this</code> work and when should it be used?</p>"	2010-06-27 13:12:56.367	"how does the ""this"" keyword work?. i have noticed that there doesn't appear to be a clear explanation of what the this keyword is and how it is correctly (and incorrectly) used in javascript on the stack overflow site. i have witnessed some very strange behaviour with it and have failed to understand why it has occurred. how does this work and when should it be used?"
3384504	3384534	"Location of parenthesis for auto-executing anonymous JavaScript functions?. <p>I was recently comparing the current version of <a href=""https://github.com/douglascrockford/JSON-js/blob/master/json2.js"">json2.js</a> with the version I had in my project and noticed a difference in how the function expression was created and self executed.</p> <p>The code used to wrap an anonymous function in parenthesis and then execute it,</p> <pre><code>(function () { // code here })(); </code></pre> <p>but now it wraps the auto-executed function in parenthesis.</p> <pre><code>(function () { // code here }()); </code></pre> <p>There is a comment by CMS in the accepted answer of <a href=""http://stackoverflow.com/questions/1634268/explain-javascripts-encapsulated-anonymous-function-syntax"">Explain JavaScript’s encapsulated anonymous function syntax</a> that “both: <code>(function(){})();</code> and <code>(function(){}());</code> are valid.”</p> <p>I was wondering what the difference is? Does the former take up memory by leaving around a global, anonymous function? Where should the parenthesis be located?</p>"	2010-08-02 01:39:39.300	location of parenthesis for auto-executing anonymous javascript functions?. i was recently comparing the current version of json2.js with the version i had in my project and noticed a difference in how the function expression was created and self executed. the code used to wrap an anonymous function in parenthesis and then execute it,  but now it wraps the auto-executed function in parenthesis.  there is a comment by cms in the accepted answer of explain javascript’s encapsulated anonymous function syntax that “both: (function(){})(); and (function(){}()); are valid.” i was wondering what the difference is? does the former take up memory by leaving around a global, anonymous function? where should the parenthesis be located?
